time,R,H,I,E,S
33.787347,4097,0,839,1389,3675
33.788820,4097,0,840,1388,3675
33.789438,4097,0,840,1389,3674
33.790308,4098,0,839,1389,3674
33.792467,4098,0,839,1390,3673
33.793135,4099,0,838,1390,3673
33.793685,4099,0,839,1389,3673
33.793777,4099,0,840,1388,3673
33.796667,4099,0,840,1389,3672
33.797328,4100,0,839,1389,3672
33.798626,4100,0,839,1390,3671
33.799295,4100,0,840,1389,3671
33.799517,4101,0,839,1389,3671
33.802140,4101,0,839,1390,3670
33.803012,4101,0,839,1391,3669
33.804084,4101,0,840,1390,3669
33.804155,4102,0,839,1390,3669
33.807268,4103,0,838,1390,3669
33.809873,4103,0,838,1391,3668
33.812486,4103,0,838,1392,3667
33.812618,4104,0,837,1392,3667
33.815172,4104,0,837,1393,3666
33.815589,4104,0,837,1394,3665
33.815937,4105,0,836,1394,3665
33.816674,4105,0,837,1393,3665
33.817314,4105,0,837,1394,3664
33.817662,4106,0,836,1394,3664
33.818559,4106,0,836,1395,3663
33.822824,4106,0,836,1396,3662
33.823305,4107,0,835,1396,3662
33.823673,4108,0,834,1396,3662
33.823775,4109,0,833,1396,3662
33.824262,4109,0,833,1397,3661
33.825061,4109,0,834,1396,3661
33.825971,4110,0,833,1396,3661
33.829513,4111,0,832,1396,3661
33.830209,4111,0,832,1397,3660
33.831929,4111,0,833,1396,3660
33.834708,4112,0,832,1396,3660
33.840039,4112,0,832,1397,3659
33.841260,4112,0,832,1398,3658
33.845329,4112,0,833,1397,3658
33.846959,4113,0,832,1397,3658
33.848554,4113,0,832,1398,3657
33.849387,4114,0,831,1398,3657
33.850574,4114,0,831,1399,3656
33.851548,4114,0,831,1400,3655
33.852698,4115,0,830,1400,3655
33.854520,4116,0,829,1400,3655
33.855494,4117,0,828,1400,3655
33.861109,4117,0,828,1401,3654
33.863436,4118,0,827,1401,3654
33.864143,4118,0,828,1400,3654
33.866818,4119,0,827,1400,3654
33.866903,4120,0,826,1400,3654
33.867226,4120,0,827,1399,3654
33.870036,4120,0,828,1398,3654
33.870714,4121,0,827,1398,3654
33.872441,4122,0,826,1398,3654
33.874651,4123,0,825,1398,3654
33.875230,4123,0,826,1397,3654
33.875457,4123,0,827,1396,3654
33.875625,4123,0,827,1397,3653
33.875878,4123,0,828,1396,3653
33.876323,4123,0,828,1397,3652
33.876574,4123,0,828,1398,3651
33.877066,4123,0,829,1397,3651
33.878126,4123,0,829,1398,3650
33.879943,4123,0,830,1397,3650
33.884886,4123,0,831,1396,3650
33.886579,4123,0,832,1395,3650
33.887454,4123,0,833,1394,3650
33.887743,4124,0,832,1394,3650
33.888640,4124,0,833,1393,3650
33.889294,4124,0,834,1392,3650
33.889300,4124,0,835,1391,3650
33.889590,4124,0,835,1392,3649
33.890856,4124,0,836,1391,3649
33.890957,4124,0,836,1392,3648
33.893413,4125,0,835,1392,3648
33.894442,4125,0,836,1391,3648
33.895135,4125,0,836,1392,3647
33.897293,4126,0,835,1392,3647
33.897511,4127,0,834,1392,3647
33.897844,4128,0,833,1392,3647
33.898057,4128,0,834,1391,3647
33.899042,4128,0,835,1390,3647
33.899249,4128,0,836,1389,3647
33.899713,4128,0,836,1390,3646
33.899724,4128,0,836,1391,3645
33.900254,4129,0,835,1391,3645
33.900592,4130,0,834,1391,3645
33.900895,4131,0,833,1391,3645
33.900939,4131,0,833,1392,3644
33.901066,4131,0,833,1393,3643
33.903477,4131,0,833,1394,3642
33.903582,4131,0,833,1395,3641
33.905043,4131,0,833,1396,3640
33.907632,4132,0,832,1396,3640
33.907878,4133,0,831,1396,3640
33.908340,4133,0,832,1395,3640
33.909066,4134,0,831,1395,3640
33.914474,4135,0,830,1395,3640
33.915765,4136,0,829,1395,3640
33.917805,4137,0,828,1395,3640
33.918349,4137,0,829,1394,3640
33.919028,4137,0,830,1393,3640
33.920586,4137,0,830,1394,3639
33.921239,4137,0,830,1395,3638
33.921522,4137,0,831,1394,3638
33.922599,4137,0,832,1393,3638
33.924843,4138,0,831,1393,3638
33.925589,4139,0,830,1393,3638
33.926635,4139,0,831,1392,3638
33.927178,4140,0,830,1392,3638
33.927695,4140,0,831,1391,3638
33.928708,4141,0,830,1391,3638
33.931076,4141,0,831,1390,3638
33.931926,4142,0,830,1390,3638
33.932609,4142,0,830,1391,3637
33.933990,4142,0,831,1390,3637
33.935326,4142,0,832,1389,3637
33.936575,4142,0,833,1388,3637
33.936860,4143,0,832,1388,3637
33.939537,4143,0,832,1389,3636
33.940580,4143,0,833,1388,3636
33.941569,4143,0,834,1387,3636
33.942702,4144,0,833,1387,3636
33.944167,4145,0,832,1387,3636
33.944495,4146,0,831,1387,3636
33.946367,4146,0,832,1386,3636
33.949360,4147,0,831,1386,3636
33.949718,4147,0,831,1387,3635
33.950245,4147,0,832,1386,3635
33.950332,4147,0,832,1387,3634
33.953455,4148,0,831,1387,3634
33.958564,4149,0,830,1387,3634
33.960525,4149,0,831,1386,3634
33.961253,4149,0,832,1385,3634
33.962014,4149,0,833,1384,3634
33.962600,4149,0,833,1385,3633
33.963177,4150,0,832,1385,3633
33.963804,4150,0,833,1384,3633
33.964015,4150,0,834,1383,3633
33.964059,4151,0,833,1383,3633
33.964605,4152,0,832,1383,3633
33.965610,4153,0,831,1383,3633
33.966590,4153,0,832,1382,3633
33.966775,4153,0,832,1383,3632
33.966792,4153,0,832,1384,3631
33.966938,4154,0,831,1384,3631
33.967331,4155,0,830,1384,3631
33.968970,4155,0,830,1385,3630
33.970036,4155,0,830,1386,3629
33.970877,4155,0,830,1387,3628
33.973828,4155,0,830,1388,3627
33.973967,4155,0,831,1387,3627
33.975464,4156,0,830,1387,3627
33.976355,4157,0,829,1387,3627
33.976912,4158,0,828,1387,3627
33.978253,4158,0,828,1388,3626
33.978266,4159,0,827,1388,3626
33.981111,4160,0,826,1388,3626
33.981440,4160,0,826,1389,3625
33.981537,4161,0,825,1389,3625
33.982158,4162,0,824,1389,3625
33.982201,4163,0,823,1389,3625
33.982661,4163,0,823,1390,3624
33.982971,4163,0,824,1389,3624
33.984101,4163,0,825,1388,3624
33.984166,4163,0,826,1387,3624
33.987656,4163,0,827,1386,3624
33.988399,4163,0,828,1385,3624
33.988948,4164,0,827,1385,3624
33.990356,4165,0,826,1385,3624
33.990581,4166,0,825,1385,3624
33.992799,4166,0,825,1386,3623
33.992810,4167,0,824,1386,3623
33.993091,4167,0,824,1387,3622
33.993130,4167,0,825,1386,3622
33.994766,4167,0,826,1385,3622
33.994880,4168,0,825,1385,3622
33.995047,4168,0,825,1386,3621
33.995233,4168,0,825,1387,3620
33.997648,4168,0,826,1386,3620
33.998135,4169,0,825,1386,3620
33.998698,4170,0,824,1386,3620
33.999025,4170,0,824,1387,3619
34.004461,4170,0,824,1388,3618
34.006400,4170,0,824,1389,3617
34.007086,4171,0,823,1389,3617
34.007115,4171,0,824,1388,3617
34.009032,4171,0,824,1389,3616
34.009642,4171,0,824,1390,3615
34.009644,4171,0,824,1391,3614
34.009668,4171,0,824,1392,3613
34.010559,4171,0,825,1391,3613
34.010954,4171,0,825,1392,3612
34.012846,4172,0,824,1392,3612
34.013667,4172,0,825,1391,3612
34.015019,4172,0,825,1392,3611
34.017539,4173,0,824,1392,3611
34.019107,4174,0,823,1392,3611
34.021393,4174,0,824,1391,3611
34.023022,4174,0,825,1390,3611
34.023071,4174,0,826,1389,3611
34.025409,4174,0,826,1390,3610
34.025491,4174,0,827,1389,3610
34.029827,4174,0,828,1388,3610
34.030899,4175,0,827,1388,3610
34.031168,4175,0,828,1387,3610
34.032502,4175,0,828,1388,3609
34.032561,4176,0,827,1388,3609
34.033581,4176,0,827,1389,3608
34.035087,4176,0,827,1390,3607
34.035297,4176,0,828,1389,3607
34.037156,4176,0,828,1390,3606
34.037891,4176,0,829,1389,3606
34.038705,4177,0,828,1389,3606
34.039489,4177,0,828,1390,3605
34.040702,4178,0,827,1390,3605
34.040782,4179,0,826,1390,3605
34.046464,4180,0,825,1390,3605
34.046943,4181,0,824,1390,3605
34.049337,4182,0,823,1390,3605
34.049415,4182,0,824,1389,3605
34.050974,4182,0,825,1388,3605
34.051005,4182,0,826,1387,3605
34.053250,4183,0,825,1387,3605
34.055406,4184,0,824,1387,3605
34.059561,4185,0,823,1387,3605
34.060189,4186,0,822,1387,3605
34.065804,4187,0,821,1387,3605
34.071431,4188,0,820,1387,3605
34.072331,4189,0,819,1387,3605
34.073028,4190,0,818,1387,3605
34.075340,4190,0,818,1388,3604
34.075574,4190,0,818,1389,3603
34.076704,4191,0,817,1389,3603
34.077254,4192,0,816,1389,3603
34.078622,4192,0,817,1388,3603
34.079154,4193,0,816,1388,3603
34.081489,4193,0,816,1389,3602
34.085868,4193,0,817,1388,3602
34.087395,4193,0,818,1387,3602
34.090691,4193,0,818,1388,3601
34.095008,4193,0,819,1387,3601
34.096231,4194,0,818,1387,3601
34.097694,4195,0,817,1387,3601
34.097839,4196,0,816,1387,3601
34.097875,4196,0,816,1388,3600
34.098342,4197,0,815,1388,3600
34.100545,4198,0,814,1388,3600
34.101062,4198,0,814,1389,3599
34.104561,4199,0,813,1389,3599
34.105183,4200,0,812,1389,3599
34.107010,4200,0,813,1388,3599
34.109984,4201,0,812,1388,3599
34.110609,4201,0,813,1387,3599
34.111162,4202,0,812,1387,3599
34.111879,4203,0,811,1387,3599
34.112092,4203,0,811,1388,3598
34.114672,4203,0,811,1389,3597
34.116105,4204,0,810,1389,3597
34.117531,4204,0,810,1390,3596
34.117634,4204,0,810,1391,3595
34.118608,4205,0,809,1391,3595
34.118919,4205,0,810,1390,3595
34.120677,4206,0,809,1390,3595
34.126647,4207,0,808,1390,3595
34.127808,4207,0,808,1391,3594
34.128899,4207,0,808,1392,3593
34.129630,4207,0,809,1391,3593
34.130387,4207,0,809,1392,3592
34.131290,4207,0,809,1393,3591
34.132568,4208,0,808,1393,3591
34.132700,4208,0,809,1392,3591
34.132833,4208,0,809,1393,3590
34.138202,4208,0,809,1394,3589
34.139610,4209,0,808,1394,3589
34.143444,4209,0,809,1393,3589
34.144032,4209,0,809,1394,3588
34.145513,4209,0,810,1393,3588
34.145924,4210,0,809,1393,3588
34.148989,4210,0,810,1392,3588
34.151371,4210,0,810,1393,3587
34.152645,4210,0,811,1392,3587
34.154393,4210,0,811,1393,3586
34.156883,4211,0,810,1393,3586
34.157552,4211,0,810,1394,3585
34.158489,4211,0,811,1393,3585
34.158774,4212,0,810,1393,3585
34.161239,4212,0,811,1392,3585
34.164075,4212,0,811,1393,3584
34.164241,4212,0,811,1394,3583
34.164905,4212,0,811,1395,3582
34.165765,4213,0,810,1395,3582
34.165991,4214,0,809,1395,3582
34.167796,4215,0,808,1395,3582
34.168533,4215,0,808,1396,3581
34.168546,4215,0,809,1395,3581
34.170361,4215,0,810,1394,3581
34.173108,4215,0,810,1395,3580
34.174603,4215,0,811,1394,3580
34.177782,4215,0,811,1395,3579
34.179873,4215,0,812,1394,3579
34.183824,4215,0,812,1395,3578
34.183826,4216,0,811,1395,3578
34.185729,4217,0,810,1395,3578
34.186841,4217,0,811,1394,3578
34.187152,4217,0,811,1395,3577
34.189657,4217,0,812,1394,3577
34.190564,4217,0,813,1393,3577
34.190663,4217,0,814,1392,3577
34.192023,4217,0,815,1391,3577
34.192272,4218,0,814,1391,3577
34.193093,4218,0,815,1390,3577
34.199568,4218,0,815,1391,3576
34.201334,4218,0,815,1392,3575
34.202050,4218,0,816,1391,3575
34.205015,4218,0,817,1390,3575
34.205382,4218,0,817,1391,3574
34.205785,4219,0,816,1391,3574
34.206051,4219,0,816,1392,3573
34.206874,4219,0,817,1391,3573
34.207232,4220,0,816,1391,3573
34.207397,4220,0,816,1392,3572
34.209876,4221,0,815,1392,3572
34.212810,4221,0,816,1391,3572
34.213575,4222,0,815,1391,3572
34.215433,4223,0,814,1391,3572
34.215543,4223,0,814,1392,3571
34.216057,4223,0,815,1391,3571
34.216673,4223,0,816,1390,3571
34.216915,4223,0,817,1389,3571
34.218454,4224,0,816,1389,3571
34.220849,4224,0,816,1390,3570
34.221029,4224,0,816,1391,3569
34.221373,4224,0,816,1392,3568
34.221471,4225,0,815,1392,3568
34.221814,4225,0,816,1391,3568
34.222546,4225,0,817,1390,3568
34.223406,4225,0,818,1389,3568
34.223956,4225,0,818,1390,3567
34.224764,4225,0,818,1391,3566
34.226832,4225,0,818,1392,3565
34.227373,4226,0,817,1392,3565
34.228305,4226,0,817,1393,3564
34.229684,4226,0,818,1392,3564
34.231129,4226,0,819,1391,3564
34.231934,4227,0,818,1391,3564
34.232262,4227,0,818,1392,3563
34.233556,4227,0,819,1391,3563
34.237516,4227,0,820,1390,3563
34.238666,4228,0,819,1390,3563
34.241085,4228,0,820,1389,3563
34.241476,4228,0,821,1388,3563
34.242757,4228,0,821,1389,3562
34.243961,4229,0,820,1389,3562
34.246378,4229,0,821,1388,3562
34.247560,4230,0,820,1388,3562
34.250017,4231,0,819,1388,3562
34.251626,4231,0,820,1387,3562
34.253897,4231,0,820,1388,3561
34.253962,4232,0,819,1388,3561
34.254112,4233,0,818,1388,3561
34.255569,4234,0,817,1388,3561
34.257390,4235,0,816,1388,3561
34.257522,4236,0,815,1388,3561
34.258508,4237,0,814,1388,3561
34.259341,4237,0,814,1389,3560
34.259410,4238,0,813,1389,3560
34.261865,4238,0,813,1390,3559
34.263434,4238,0,814,1389,3559
34.264238,4238,0,814,1390,3558
34.264604,4238,0,815,1389,3558
34.265995,4238,0,815,1390,3557
34.267113,4238,0,816,1389,3557
34.268057,4238,0,817,1388,3557
34.270830,4239,0,816,1388,3557
34.270976,4239,0,817,1387,3557
34.271974,4239,0,818,1386,3557
34.273316,4239,0,818,1387,3556
34.273465,4239,0,818,1388,3555
34.273535,4239,0,819,1387,3555
34.283021,4239,0,820,1386,3555
34.284653,4240,0,819,1386,3555
34.285973,4241,0,818,1386,3555
34.286216,4241,0,819,1385,3555
34.288971,4242,0,818,1385,3555
34.290405,4242,0,818,1386,3554
34.291869,4242,0,818,1387,3553
34.293743,4243,0,817,1387,3553
34.295963,4244,0,816,1387,3553
34.296237,4244,0,816,1388,3552
34.297118,4244,0,817,1387,3552
34.297455,4244,0,817,1388,3551
34.298804,4245,0,816,1388,3551
34.299148,4245,0,817,1387,3551
34.304012,4246,0,816,1387,3551
34.306374,4247,0,815,1387,3551
34.306451,4247,0,815,1388,3550
34.306683,4247,0,815,1389,3549
34.307244,4247,0,815,1390,3548
34.308678,4247,0,815,1391,3547
34.308831,4247,0,816,1390,3547
34.308909,4247,0,817,1389,3547
34.309270,4247,0,817,1390,3546
34.309363,4247,0,817,1391,3545
34.310336,4247,0,817,1392,3544
34.311620,4247,0,817,1393,3543
34.317769,4248,0,816,1393,3543
34.318585,4248,0,817,1392,3543
34.321154,4248,0,817,1393,3542
34.321911,4248,0,817,1394,3541
34.323850,4248,0,817,1395,3540
34.326595,4248,0,818,1394,3540
34.328515,4248,0,819,1393,3540
34.328909,4249,0,818,1393,3540
34.330987,4249,0,819,1392,3540
34.331398,4249,0,820,1391,3540
34.331748,4249,0,821,1390,3540
34.332909,4250,0,820,1390,3540
34.335881,4250,0,821,1389,3540
34.337096,4250,0,822,1388,3540
34.337207,4251,0,821,1388,3540
34.337574,4251,0,822,1387,3540
34.338012,4252,0,821,1387,3540
34.338143,4252,0,822,1386,3540
34.339142,4253,0,821,1386,3540
34.340318,4253,0,821,1387,3539
34.342121,4253,0,822,1386,3539
34.342401,4253,0,822,1387,3538
34.343464,4253,0,822,1388,3537
34.345916,4254,0,821,1388,3537
34.346237,4255,0,820,1388,3537
34.347370,4256,0,819,1388,3537
34.347983,4257,0,818,1388,3537
34.349450,4258,0,817,1388,3537
34.350294,4259,0,816,1388,3537
34.351261,4259,0,817,1387,3537
34.353142,4259,0,818,1386,3537
34.353631,4259,0,819,1385,3537
34.354948,4259,0,820,1384,3537
34.355049,4259,0,820,1385,3536
34.355687,4260,0,819,1385,3536
34.356634,4261,0,818,1385,3536
34.359766,4261,0,818,1386,3535
34.362189,4261,0,818,1387,3534
34.364104,4261,0,818,1388,3533
34.364290,4261,0,818,1389,3532
34.364497,4261,0,819,1388,3532
34.366160,4262,0,818,1388,3532
34.366370,4262,0,818,1389,3531
34.367775,4262,0,818,1390,3530
34.369563,4263,0,817,1390,3530
34.370090,4263,0,818,1389,3530
34.370759,4263,0,819,1388,3530
34.371384,4264,0,818,1388,3530
34.371849,4265,0,817,1388,3530
34.373952,4265,0,818,1387,3530
34.374165,4265,0,819,1386,3530
34.374456,4265,0,819,1387,3529
34.375094,4266,0,818,1387,3529
34.377473,4267,0,817,1387,3529
34.381761,4267,0,817,1388,3528
34.382739,4267,0,817,1389,3527
34.384296,4267,0,817,1390,3526
34.384435,4267,0,817,1391,3525
34.384815,4267,0,817,1392,3524
34.386240,4267,0,818,1391,3524
34.386528,4268,0,817,1391,3524
34.391483,4269,0,816,1391,3524
34.393482,4270,0,815,1391,3524
34.394404,4271,0,814,1391,3524
34.394726,4271,0,815,1390,3524
34.397263,4272,0,814,1390,3524
34.397673,4273,0,813,1390,3524
34.398048,4274,0,812,1390,3524
34.398093,4275,0,811,1390,3524
34.398488,4275,0,811,1391,3523
34.399356,4276,0,810,1391,3523
34.401844,4277,0,809,1391,3523
34.402831,4277,0,809,1392,3522
34.403454,4278,0,808,1392,3522
34.403494,4279,0,807,1392,3522
34.403543,4279,0,807,1393,3521
34.404767,4279,0,807,1394,3520
34.405234,4279,0,808,1393,3520
34.405611,4280,0,807,1393,3520
34.407157,4280,0,808,1392,3520
34.410921,4280,0,809,1391,3520
34.412737,4281,0,808,1391,3520
34.413237,4282,0,807,1391,3520
34.413585,4282,0,808,1390,3520
34.413854,4282,0,809,1389,3520
34.413979,4282,0,809,1390,3519
34.414414,4282,0,810,1389,3519
34.415162,4282,0,811,1388,3519
34.416109,4282,0,812,1387,3519
34.418220,4283,0,811,1387,3519
34.418713,4283,0,811,1388,3518
34.420753,4284,0,810,1388,3518
34.422959,4284,0,810,1389,3517
34.424599,4284,0,811,1388,3517
34.430375,4284,0,811,1389,3516
34.433992,4285,0,810,1389,3516
34.436027,4286,0,809,1389,3516
34.436400,4287,0,808,1389,3516
34.439835,4287,0,808,1390,3515
34.439986,4288,0,807,1390,3515
34.444466,4289,0,806,1390,3515
34.445009,4290,0,805,1390,3515
34.446799,4291,0,804,1390,3515
34.449121,4292,0,803,1390,3515
34.449780,4292,0,804,1389,3515
34.449951,4293,0,803,1389,3515
34.451858,4294,0,802,1389,3515
34.452758,4295,0,801,1389,3515
34.457701,4296,0,800,1389,3515
34.458984,4296,0,801,1388,3515
34.459837,4296,0,801,1389,3514
34.461476,4297,0,800,1389,3514
34.464120,4298,0,799,1389,3514
34.466716,4298,0,800,1388,3514
34.469191,4299,0,799,1388,3514
34.471076,4300,0,798,1388,3514
34.471487,4301,0,797,1388,3514
34.472319,4301,0,798,1387,3514
34.472887,4301,0,798,1388,3513
34.473481,4302,0,797,1388,3513
34.476891,4302,0,798,1387,3513
34.479750,4302,0,798,1388,3512
34.482146,4302,0,798,1389,3511
34.483460,4302,0,799,1388,3511
34.483582,4302,0,800,1387,3511
34.485775,4303,0,799,1387,3511
34.486900,4303,0,800,1386,3511
34.489329,4303,0,801,1385,3511
34.490169,4303,0,802,1384,3511
34.490685,4303,0,803,1383,3511
34.490747,4303,0,804,1382,3511
34.492604,4303,0,805,1381,3511
34.492617,4304,0,804,1381,3511
34.492679,4305,0,803,1381,3511
34.497021,4306,0,802,1381,3511
34.497961,4306,0,803,1380,3511
34.498284,4306,0,804,1379,3511
34.501396,4306,0,805,1378,3511
34.502068,4307,0,804,1378,3511
34.503476,4308,0,803,1378,3511
34.503582,4309,0,802,1378,3511
34.503672,4310,0,801,1378,3511
34.503686,4310,0,801,1379,3510
34.506118,4310,0,802,1378,3510
34.506619,4311,0,801,1378,3510
34.506632,4311,0,802,1377,3510
34.508346,4312,0,801,1377,3510
34.509417,4312,0,801,1378,3509
34.510675,4313,0,800,1378,3509
34.510795,4313,0,800,1379,3508
34.510868,4313,0,801,1378,3508
34.512023,4314,0,800,1378,3508
34.512621,4314,0,801,1377,3508
34.513373,4315,0,800,1377,3508
34.513871,4315,0,800,1378,3507
34.517170,4315,0,800,1379,3506
34.518348,4315,0,801,1378,3506
34.520782,4316,0,800,1378,3506
34.520824,4316,0,801,1377,3506
34.521527,4316,0,801,1378,3505
34.522424,4316,0,802,1377,3505
34.522535,4316,0,803,1376,3505
34.524437,4317,0,802,1376,3505
34.527225,4318,0,801,1376,3505
34.527279,4319,0,800,1376,3505
34.528402,4319,0,801,1375,3505
34.530075,4319,0,802,1374,3505
34.530750,4319,0,803,1373,3505
34.531310,4320,0,802,1373,3505
34.531957,4321,0,801,1373,3505
34.534432,4322,0,800,1373,3505
34.535033,4323,0,799,1373,3505
34.536800,4324,0,798,1373,3505
34.536866,4324,0,799,1372,3505
34.538835,4324,0,800,1371,3505
34.539049,4324,0,801,1370,3505
34.541926,4325,0,800,1370,3505
34.541931,4325,0,801,1369,3505
34.543037,4325,0,801,1370,3504
34.543505,4325,0,802,1369,3504
34.544047,4325,0,803,1368,3504
34.546353,4326,0,802,1368,3504
34.546460,4326,0,803,1367,3504
34.547663,4326,0,804,1366,3504
34.550272,4327,0,803,1366,3504
34.551214,4328,0,802,1366,3504
34.551221,4328,0,802,1367,3503
34.551728,4328,0,803,1366,3503
34.551891,4328,0,803,1367,3502
34.552375,4328,0,804,1366,3502
34.552736,4328,0,804,1367,3501
34.560296,4328,0,805,1366,3501
34.560540,4329,0,804,1366,3501
34.562917,4330,0,803,1366,3501
34.568347,4331,0,802,1366,3501
34.570108,4331,0,802,1367,3500
34.571573,4331,0,803,1366,3500
34.573655,4331,0,803,1367,3499
34.573724,4331,0,804,1366,3499
34.575230,4331,0,805,1365,3499
34.575269,4332,0,804,1365,3499
34.576944,4332,0,804,1366,3498
34.577212,4332,0,804,1367,3497
34.578627,4332,0,805,1366,3497
34.579918,4333,0,804,1366,3497
34.579993,4333,0,805,1365,3497
34.581590,4333,0,805,1366,3496
34.582391,4333,0,805,1367,3495
34.587405,4334,0,804,1367,3495
34.588382,4334,0,804,1368,3494
34.593991,4335,0,803,1368,3494
34.598394,4336,0,802,1368,3494
34.600779,4337,0,801,1368,3494
34.603162,4338,0,800,1368,3494
34.603626,4338,0,800,1369,3493
34.604367,4339,0,799,1369,3493
34.604840,4340,0,798,1369,3493
34.604935,4340,0,799,1368,3493
34.604996,4341,0,798,1368,3493
34.606201,4342,0,797,1368,3493
34.609426,4343,0,796,1368,3493
34.612387,4344,0,795,1368,3493
34.616035,4345,0,794,1368,3493
34.617949,4346,0,793,1368,3493
34.619220,4346,0,793,1369,3492
34.620709,4347,0,792,1369,3492
34.621321,4347,0,792,1370,3491
34.621696,4348,0,791,1370,3491
34.624575,4348,0,792,1369,3491
34.624899,4348,0,793,1368,3491
34.625124,4348,0,793,1369,3490
34.629464,4349,0,792,1369,3490
34.630484,4349,0,793,1368,3490
34.632979,4349,0,794,1367,3490
34.634054,4349,0,795,1366,3490
34.636555,4349,0,795,1367,3489
34.637768,4350,0,794,1367,3489
34.639363,4351,0,793,1367,3489
34.640814,4351,0,793,1368,3488
34.641310,4351,0,793,1369,3487
34.642928,4351,0,794,1368,3487
34.647280,4351,0,795,1367,3487
34.651808,4351,0,796,1366,3487
34.655594,4352,0,795,1366,3487
34.655988,4352,0,796,1365,3487
34.658417,4353,0,795,1365,3487
34.659947,4353,0,795,1366,3486
34.660142,4354,0,794,1366,3486
34.662526,4354,0,794,1367,3485
34.663484,4355,0,793,1367,3485
34.664848,4356,0,792,1367,3485
34.666355,4356,0,793,1366,3485
34.666614,4357,0,792,1366,3485
34.667614,4358,0,791,1366,3485
34.667902,4359,0,790,1366,3485
34.669394,4359,0,790,1367,3484
34.669688,4360,0,789,1367,3484
34.672982,4361,0,788,1367,3484
34.673352,4361,0,789,1366,3484
34.674862,4362,0,788,1366,3484
34.675686,4363,0,787,1366,3484
34.675829,4363,0,788,1365,3484
34.676895,4363,0,789,1364,3484
34.676898,4363,0,790,1363,3484
